pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
27976.00,12317.00,mexicana_l,1.00,24-07-2015,22:28:09,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
27977.00,12317.00,spinach_fet_m,1.00,24-07-2015,22:28:09,16.00,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
27978.00,12318.00,bbq_ckn_s,1.00,24-07-2015,22:56:18,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
27979.00,12319.00,the_greek_m,1.00,24-07-2015,22:58:22,16.00,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
27980.00,12320.00,southw_ckn_s,1.00,25-07-2015,11:49:45,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
27981.00,12321.00,hawaiian_l,1.00,25-07-2015,11:54:59,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
27982.00,12321.00,hawaiian_s,1.00,25-07-2015,11:54:59,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
27983.00,12321.00,pep_msh_pep_s,1.00,25-07-2015,11:54:59,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
27984.00,12322.00,pep_msh_pep_s,1.00,25-07-2015,11:59:54,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
27985.00,12323.00,calabrese_l,1.00,25-07-2015,12:03:35,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
27986.00,12323.00,four_cheese_l,1.00,25-07-2015,12:03:35,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
27987.00,12323.00,green_garden_s,1.00,25-07-2015,12:03:35,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
27988.00,12323.00,hawaiian_l,1.00,25-07-2015,12:03:35,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
27989.00,12323.00,ital_veggie_l,1.00,25-07-2015,12:03:35,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
27990.00,12323.00,mediterraneo_m,1.00,25-07-2015,12:03:35,16.00,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
27991.00,12323.00,mexicana_m,1.00,25-07-2015,12:03:35,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
27992.00,12323.00,napolitana_l,1.00,25-07-2015,12:03:35,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
27993.00,12323.00,soppressata_l,1.00,25-07-2015,12:03:35,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
27994.00,12323.00,the_greek_xl,1.00,25-07-2015,12:03:35,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
27995.00,12324.00,prsc_argla_s,1.00,25-07-2015,12:06:27,12.50,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
27996.00,12324.00,the_greek_m,1.00,25-07-2015,12:06:27,16.00,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
27997.00,12325.00,thai_ckn_l,1.00,25-07-2015,12:12:17,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
27998.00,12326.00,bbq_ckn_s,1.00,25-07-2015,12:14:31,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
27999.00,12326.00,classic_dlx_m,1.00,25-07-2015,12:14:31,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28000.00,12327.00,napolitana_m,1.00,25-07-2015,12:39:39,16.00,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
28001.00,12327.00,prsc_argla_m,1.00,25-07-2015,12:39:39,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
28002.00,12327.00,soppressata_s,1.00,25-07-2015,12:39:39,12.50,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
28003.00,12328.00,cali_ckn_l,1.00,25-07-2015,13:22:37,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
28004.00,12329.00,prsc_argla_m,1.00,25-07-2015,13:30:55,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
28005.00,12330.00,peppr_salami_l,1.00,25-07-2015,14:31:02,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
28006.00,12331.00,ital_cpcllo_s,1.00,25-07-2015,14:39:01,12.00,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
28007.00,12331.00,prsc_argla_m,1.00,25-07-2015,14:39:01,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
28008.00,12332.00,five_cheese_l,1.00,25-07-2015,14:57:30,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
28009.00,12332.00,thai_ckn_s,1.00,25-07-2015,14:57:30,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28010.00,12332.00,the_greek_xl,1.00,25-07-2015,14:57:30,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
28011.00,12332.00,veggie_veg_m,1.00,25-07-2015,14:57:30,16.00,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
28012.00,12333.00,napolitana_m,1.00,25-07-2015,15:02:16,16.00,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
28013.00,12333.00,sicilian_m,1.00,25-07-2015,15:02:16,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
28014.00,12334.00,big_meat_s,1.00,25-07-2015,15:26:51,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
28015.00,12334.00,ital_supr_s,1.00,25-07-2015,15:26:51,12.50,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
28016.00,12335.00,southw_ckn_m,1.00,25-07-2015,15:59:55,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
28017.00,12336.00,ital_cpcllo_l,1.00,25-07-2015,16:25:38,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
28018.00,12336.00,spinach_fet_m,1.00,25-07-2015,16:25:38,16.00,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
28019.00,12337.00,cali_ckn_m,1.00,25-07-2015,16:32:28,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
28020.00,12337.00,mediterraneo_s,1.00,25-07-2015,16:32:28,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
28021.00,12337.00,spin_pesto_s,1.00,25-07-2015,16:32:28,12.50,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
28022.00,12337.00,thai_ckn_l,1.00,25-07-2015,16:32:28,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28023.00,12338.00,classic_dlx_m,1.00,25-07-2015,16:33:43,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28024.00,12338.00,hawaiian_s,1.00,25-07-2015,16:33:43,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
28025.00,12338.00,thai_ckn_l,1.00,25-07-2015,16:33:43,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28026.00,12339.00,ital_cpcllo_l,1.00,25-07-2015,16:34:08,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
28027.00,12340.00,brie_carre_s,1.00,25-07-2015,17:01:33,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
28028.00,12340.00,cali_ckn_m,1.00,25-07-2015,17:01:33,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
28029.00,12340.00,pepperoni_m,1.00,25-07-2015,17:01:33,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
28030.00,12340.00,veggie_veg_l,1.00,25-07-2015,17:01:33,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
28031.00,12341.00,bbq_ckn_m,1.00,25-07-2015,17:09:34,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28032.00,12341.00,classic_dlx_m,1.00,25-07-2015,17:09:34,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28033.00,12341.00,thai_ckn_m,1.00,25-07-2015,17:09:34,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28034.00,12342.00,veggie_veg_l,1.00,25-07-2015,17:21:24,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
28035.00,12343.00,ital_cpcllo_l,1.00,25-07-2015,17:30:15,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
28036.00,12343.00,spicy_ital_l,1.00,25-07-2015,17:30:15,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28037.00,12344.00,bbq_ckn_s,1.00,25-07-2015,17:38:30,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28038.00,12344.00,spicy_ital_m,1.00,25-07-2015,17:38:30,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28039.00,12345.00,bbq_ckn_l,1.00,25-07-2015,17:42:14,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28040.00,12346.00,mexicana_l,1.00,25-07-2015,17:52:22,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28041.00,12346.00,prsc_argla_l,1.00,25-07-2015,17:52:22,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
28042.00,12347.00,bbq_ckn_m,1.00,25-07-2015,18:01:03,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28043.00,12347.00,cali_ckn_l,1.00,25-07-2015,18:01:03,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
28044.00,12347.00,five_cheese_l,1.00,25-07-2015,18:01:03,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
28045.00,12347.00,hawaiian_s,1.00,25-07-2015,18:01:03,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
28046.00,12348.00,five_cheese_l,1.00,25-07-2015,18:01:22,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
28047.00,12348.00,spicy_ital_s,1.00,25-07-2015,18:01:22,12.50,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28048.00,12349.00,mexicana_s,1.00,25-07-2015,18:29:56,12.00,12,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28049.00,12349.00,pep_msh_pep_m,1.00,25-07-2015,18:29:56,14.50,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
28050.00,12350.00,bbq_ckn_m,1.00,25-07-2015,18:32:48,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28051.00,12350.00,four_cheese_m,1.00,25-07-2015,18:32:48,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
28052.00,12350.00,ital_supr_m,1.00,25-07-2015,18:32:48,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
28053.00,12350.00,mexicana_m,1.00,25-07-2015,18:32:48,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28054.00,12351.00,big_meat_s,1.00,25-07-2015,18:45:15,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
28055.00,12351.00,ital_veggie_m,1.00,25-07-2015,18:45:15,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
28056.00,12351.00,mexicana_l,1.00,25-07-2015,18:45:15,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28057.00,12352.00,peppr_salami_m,1.00,25-07-2015,18:50:35,16.50,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
28058.00,12353.00,ckn_alfredo_s,1.00,25-07-2015,18:53:06,12.75,12.75,S,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
28059.00,12353.00,napolitana_l,1.00,25-07-2015,18:53:06,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
28060.00,12353.00,peppr_salami_l,1.00,25-07-2015,18:53:06,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
28061.00,12353.00,spinach_supr_s,1.00,25-07-2015,18:53:06,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
28062.00,12354.00,ital_cpcllo_l,1.00,25-07-2015,19:01:18,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
28063.00,12354.00,pepperoni_s,1.00,25-07-2015,19:01:18,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
28064.00,12355.00,classic_dlx_s,1.00,25-07-2015,19:01:31,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28065.00,12355.00,hawaiian_m,1.00,25-07-2015,19:01:31,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
28066.00,12355.00,southw_ckn_m,1.00,25-07-2015,19:01:31,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
28067.00,12355.00,the_greek_s,1.00,25-07-2015,19:01:31,12.00,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
28068.00,12356.00,spinach_fet_l,1.00,25-07-2015,19:08:40,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
28069.00,12357.00,ckn_alfredo_m,1.00,25-07-2015,19:11:19,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
28070.00,12357.00,spicy_ital_l,1.00,25-07-2015,19:11:19,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28071.00,12357.00,spinach_supr_m,1.00,25-07-2015,19:11:19,16.50,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
28072.00,12358.00,bbq_ckn_s,1.00,25-07-2015,19:14:10,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
28073.00,12358.00,spinach_fet_s,1.00,25-07-2015,19:14:10,12.00,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
28074.00,12359.00,big_meat_s,1.00,25-07-2015,19:17:48,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
28075.00,12359.00,mediterraneo_s,1.00,25-07-2015,19:17:48,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
28076.00,12359.00,prsc_argla_l,1.00,25-07-2015,19:17:48,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
28077.00,12360.00,mediterraneo_m,1.00,25-07-2015,19:18:19,16.00,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
28078.00,12360.00,soppressata_m,1.00,25-07-2015,19:18:19,16.50,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
28079.00,12360.00,the_greek_l,1.00,25-07-2015,19:18:19,20.50,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
28080.00,12361.00,mexicana_m,1.00,25-07-2015,19:47:58,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28081.00,12361.00,pepperoni_l,1.00,25-07-2015,19:47:58,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
28082.00,12361.00,spicy_ital_l,1.00,25-07-2015,19:47:58,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28083.00,12362.00,four_cheese_l,1.00,25-07-2015,19:49:39,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
28084.00,12362.00,mexicana_s,1.00,25-07-2015,19:49:39,12.00,12,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
28085.00,12362.00,spicy_ital_m,1.00,25-07-2015,19:49:39,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
28086.00,12362.00,thai_ckn_l,1.00,25-07-2015,19:49:39,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28087.00,12363.00,hawaiian_s,1.00,25-07-2015,20:07:14,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
28088.00,12364.00,sicilian_m,1.00,25-07-2015,20:10:52,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
28089.00,12364.00,thai_ckn_m,1.00,25-07-2015,20:10:52,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28090.00,12364.00,the_greek_xl,1.00,25-07-2015,20:10:52,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
28091.00,12365.00,ckn_pesto_m,1.00,25-07-2015,20:15:01,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
28092.00,12366.00,classic_dlx_l,1.00,25-07-2015,20:20:40,20.50,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28093.00,12367.00,classic_dlx_m,1.00,25-07-2015,20:30:13,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
28094.00,12368.00,ckn_pesto_m,1.00,25-07-2015,20:34:04,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
28095.00,12368.00,green_garden_s,1.00,25-07-2015,20:34:04,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
28096.00,12368.00,pepperoni_l,1.00,25-07-2015,20:34:04,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
28097.00,12368.00,thai_ckn_l,1.00,25-07-2015,20:34:04,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28098.00,12369.00,five_cheese_l,2.00,25-07-2015,20:35:52,18.50,37,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
28099.00,12369.00,napolitana_l,1.00,25-07-2015,20:35:52,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
28100.00,12369.00,thai_ckn_s,1.00,25-07-2015,20:35:52,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
28101.00,12370.00,cali_ckn_m,1.00,25-07-2015,21:07:12,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
28102.00,12371.00,ckn_alfredo_m,1.00,25-07-2015,21:13:44,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
